timestamp,task_name,name,index,clocks.current.graphics [MHz],cpu_usage,dram_usage,temperature.memory,clocks.current.sm [MHz],utilization.gpu [%],power.draw [W],pcie.link.gen.current,cpu_power,dram_power,pcie.link.width.current,temperature.gpu,clocks.current.memory [MHz],utilization.memory [%]
2025-10-19 07:23:47.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,86 %,310.27 W,4,13.50 W (freq-based estimate),325.94 W (est),16,71,1512 MHz,22 %
2025-10-19 07:23:49.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,72,1410 MHz,0 %,106.93 W,4,13.50 W (freq-based estimate),326.16 W (est),16,67,1512 MHz,0 %
2025-10-19 07:23:50.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,73,1395 MHz,47 %,279.92 W,4,13.50 W (freq-based estimate),326.16 W (est),16,68,1512 MHz,11 %
2025-10-19 07:23:51.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,38 %,134.16 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,8 %
2025-10-19 07:23:53.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,31 %,135.59 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,6 %
2025-10-19 07:23:54.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,27 %,129.45 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,6 %
2025-10-19 07:23:55.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,46 %,129.28 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,10 %
2025-10-19 07:23:57.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,73,1395 MHz,41 %,260.90 W,4,13.50 W (freq-based estimate),326.16 W (est),16,68,1512 MHz,9 %
2025-10-19 07:23:58.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,35 %,129.95 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,8 %
2025-10-19 07:23:59.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,37 %,129.91 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,8 %
2025-10-19 07:24:01.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,46 %,163.32 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,10 %
2025-10-19 07:24:02.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,45 %,125.61 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,10 %
2025-10-19 07:24:03.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,25 %,126.74 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,5 %
2025-10-19 07:24:05.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,43 %,128.46 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,9 %
2025-10-19 07:24:06.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,44 %,127.71 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,10 %
2025-10-19 07:24:07.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,27 %,150.21 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,6 %
2025-10-19 07:24:08.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,25 %,125.52 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,5 %
2025-10-19 07:24:10.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,46 %,126.46 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,10 %
2025-10-19 07:24:11.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,45 %,120.37 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,10 %
2025-10-19 07:24:12.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,36 %,279.22 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,8 %
2025-10-19 07:24:14.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,30 %,117.17 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,6 %
2025-10-19 07:24:15.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,32 %,121.71 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,7 %
2025-10-19 07:24:16.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,34 %,121.78 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,8 %
2025-10-19 07:24:18.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,71,1395 MHz,31 %,198.39 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,7 %
2025-10-19 07:24:19.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,45 %,128.70 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,10 %
2025-10-19 07:24:20.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,44 %,122.96 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,10 %
2025-10-19 07:24:22.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,27 %,121.09 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,6 %
2025-10-19 07:24:23.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,71,1410 MHz,26 %,126.85 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,6 %
2025-10-19 07:24:24.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,45 %,123.32 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:24:26.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,46 %,126.33 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:24:27.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,45 %,130.51 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:24:28.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,69,1395 MHz,27 %,240.89 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,6 %
2025-10-19 07:24:29.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,26 %,122.54 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,6 %
2025-10-19 07:24:31.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,45 %,118.89 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:24:32.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,45 %,291.85 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,10 %
2025-10-19 07:24:33.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,34 %,119.67 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,7 %
2025-10-19 07:24:35.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,44 %,117.00 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:24:36.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,44 %,121.30 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:24:37.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,43 %,125.04 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,9 %
2025-10-19 07:24:39.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,34 %,155.78 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,8 %
2025-10-19 07:24:40.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,96.62 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,0 %
2025-10-19 07:24:42.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,2 %,96.17 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:24:43.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,1 %,254.67 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,0 %
2025-10-19 07:24:44.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,85 %,282.09 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:24:46.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,85 %,275.39 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:24:47.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,85 %,270.51 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,21 %
2025-10-19 07:24:48.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,85 %,260.86 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:24:50.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,85 %,232.10 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:24:51.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,71,1410 MHz,85 %,274.00 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,21 %
2025-10-19 07:24:52.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,87 %,297.03 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:24:54.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,88 %,256.25 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:24:55.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,72,1410 MHz,86 %,247.05 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:24:56.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,86 %,255.26 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,21 %
2025-10-19 07:24:58.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,88 %,242.92 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:24:59.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,72,1395 MHz,86 %,307.44 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:25:00.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,71,1410 MHz,85 %,266.50 W,4,13.50 W (freq-based estimate),325.94 W (est),16,68,1512 MHz,21 %
