timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:15:03.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,200.41 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,76 %,4
2025-10-22 15:15:05.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,235.30 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,76 %,4
2025-10-22 15:15:06.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,261.96 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,74 %,4
2025-10-22 15:15:07.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,225.32 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,77 %,4
2025-10-22 15:15:09.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.40 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,79 %,4
2025-10-22 15:15:10.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,192.10 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,80 %,4
2025-10-22 15:15:11.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,221.51 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,74 %,4
2025-10-22 15:15:13.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,226.80 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,79 %,4
2025-10-22 15:15:14.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.56 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,22 %,78 %,4
2025-10-22 15:15:15.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,231.48 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,22 %,77 %,4
2025-10-22 15:15:16.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,230.61 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,22 %,75 %,4
2025-10-22 15:15:18.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,197.99 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,81 %,4
2025-10-22 15:15:19.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,251.44 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,74 %,4
2025-10-22 15:15:20.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,249.64 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,22 %,71 %,4
2025-10-22 15:15:22.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,214.80 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,22 %,78 %,4
2025-10-22 15:15:23.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,193.10 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,21 %,72 %,4
2025-10-22 15:15:24.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,245.29 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,76 %,4
2025-10-22 15:15:26.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,277.48 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,26 %,79 %,4
2025-10-22 15:15:27.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,274.60 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,76 %,4
2025-10-22 15:15:28.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,174.62 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,25 %,77 %,4
2025-10-22 15:15:30.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,202.75 W,54,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,23 %,78 %,4
2025-10-22 15:15:31.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,86.50 W,47,250.83 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,0 %,0 %,4
2025-10-22 15:15:32.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.11 W,46,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,11 %,40 %,4
2025-10-22 15:15:34.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,117.88 W,46,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,11 %,41 %,4
2025-10-22 15:15:35.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.23 W,47,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,5 %,20 %,4
2025-10-22 15:15:36.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,102.93 W,45,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:15:38.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.58 W,45,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,11 %,41 %,4
2025-10-22 15:15:39.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.88 W,47,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,11 %,38 %,4
2025-10-22 15:15:40.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,101.45 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:15:42.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,102.93 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,6 %,24 %,4
2025-10-22 15:15:43.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,215.67 W,47,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,5 %,19 %,4
2025-10-22 15:15:44.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.31 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:15:45.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,92.40 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,10 %,37 %,4
2025-10-22 15:15:47.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,94.75 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,21 %,4
2025-10-22 15:15:48.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,92.40 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:15:49.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.91 W,45,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,8 %,29 %,4
2025-10-22 15:15:51.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,95.88 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,10 %,36 %,4
2025-10-22 15:15:52.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,105.60 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:15:53.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,95.88 W,45,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,5 %,20 %,4
2025-10-22 15:15:55.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.84 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,11 %,41 %,4
2025-10-22 15:15:56.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,104.02 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,11 %,38 %,4
2025-10-22 15:15:57.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,242.93 W,46,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:15:59.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.58 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:16:00.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.58 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,22 %,4
2025-10-22 15:16:01.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,86.22 W,43,251.16 W (est),1395 MHz,1215 MHz,1.3 %,16,1395 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,19 %,4
2025-10-22 15:16:02.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,223.85 W,45,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:16:04.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,102.93 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,11 %,44 %,4
2025-10-22 15:16:05.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,102.65 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,39 %,4
2025-10-22 15:16:06.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,229.74 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,5 %,20 %,4
2025-10-22 15:16:08.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,101.45 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:16:09.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,103.53 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,38 %,4
2025-10-22 15:16:10.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,97.96 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,30 %,4
2025-10-22 15:16:12.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.49 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,19 %,4
2025-10-22 15:16:13.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.98 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,7 %,26 %,4
2025-10-22 15:16:14.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,97.09 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,30 %,4
2025-10-22 15:16:16.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,104.68 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,31 %,4
2025-10-22 15:16:17.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,101.45 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,19 %,4
2025-10-22 15:16:18.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.11 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,8 %,31 %,4
2025-10-22 15:16:20.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,87.37 W,42,251.16 W (est),1365 MHz,1215 MHz,1.3 %,16,1365 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,45 %,4
2025-10-22 15:16:21.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.91 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:16:22.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,90.05 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,19 %,4
2025-10-22 15:16:23.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.22 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,41 %,4
2025-10-22 15:16:25.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,92.07 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,19 %,4
2025-10-22 15:16:26.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,92.07 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:16:27.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.76 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,41 %,4
2025-10-22 15:16:29.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,97.96 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,11 %,40 %,4
2025-10-22 15:16:30.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,149.71 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,5 %,20 %,4
2025-10-22 15:16:31.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,99.11 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:16:33.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,96.22 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,10 %,36 %,4
2025-10-22 15:16:34.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,97.36 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,31 %,4
2025-10-22 15:16:35.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,225.65 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,5 %,20 %,4
2025-10-22 15:16:37.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.31 W,41,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,30 %,4
2025-10-22 15:16:38.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.84 W,42,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,10 %,37 %,4
2025-10-22 15:16:39.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.54 W,42,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,20 %,4
2025-10-22 15:16:41.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.70 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:16:43.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,5 %,4
2025-10-22 15:16:44.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,3 %,4
2025-10-22 15:16:46.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.02 W,47,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,25 %,80 %,4
2025-10-22 15:16:47.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,221.51 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,22 %,77 %,4
2025-10-22 15:16:48.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,178.35 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,21 %,69 %,4
2025-10-22 15:16:49.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,251.71 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,22 %,78 %,4
2025-10-22 15:16:51.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,202.48 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,80 %,4
2025-10-22 15:16:52.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.48 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,73 %,4
2025-10-22 15:16:53.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,229.74 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,24 %,76 %,4
2025-10-22 15:16:55.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,224.68 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,25 %,76 %,4
2025-10-22 15:16:56.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,232.68 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,24 %,76 %,4
2025-10-22 15:16:57.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,235.30 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,26 %,80 %,4
2025-10-22 15:16:59.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,239.99 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,26 %,79 %,4
2025-10-22 15:17:00.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,207.77 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,80 %,4
2025-10-22 15:17:01.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,246.75 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,78 %,4
2025-10-22 15:17:03.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,203.35 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,23 %,73 %,4
2025-10-22 15:17:04.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,202.48 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,73 %,4
2025-10-22 15:17:05.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,236.17 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,73 %,4
2025-10-22 15:17:06.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,208.91 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,76 %,4
2025-10-22 15:17:08.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,250.84 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,21 %,73 %,4
2025-10-22 15:17:09.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,181.65 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,77 %,4
2025-10-22 15:17:10.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,247.89 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,21 %,74 %,4
2025-10-22 15:17:12.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,266.38 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,79 %,4
2025-10-22 15:17:13.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,264.03 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,21 %,64 %,4
2025-10-22 15:17:14.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,180.09 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,22 %,76 %,4
2025-10-22 15:17:16.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,197.13 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,76 %,4
2025-10-22 15:17:17.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,222.38 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,23 %,78 %,4
2025-10-22 15:17:18.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,184.87 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,24 %,74 %,4
2025-10-22 15:17:20.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,209.19 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,76 %,4
2025-10-22 15:17:21.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,254.06 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,72 %,4
2025-10-22 15:17:22.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,262.56 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,23 %,73 %,4
2025-10-22 15:17:24.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,237.37 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,25 %,75 %,4
2025-10-22 15:17:25.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,215.07 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,20 %,72 %,4
